date,600036_600519,600036_002475,600036_600276,600036_601088,600519_002475,600519_600276,600519_601088,002475_600276,002475_601088,600276_601088
2020-12-08,0.25328301621087385,0.030493245358806455,0.21275888713206728,0.4359637418033932,0.32959459660960005,0.45661273506821404,0.12930461607807164,0.5499234991469498,0.008875055309944412,-0.033676492121526395
2020-12-09,0.2675915366171734,0.022144029956487492,0.20572848263403584,0.41586658743103844,0.33033274034499205,0.46616093371999406,0.1417846495891037,0.5290726244831635,0.002877938384092546,-0.0646436959599949
2020-12-10,0.2676723069521916,0.021681971970970285,0.2040614270643861,0.41766934526872923,0.3226857694001074,0.448122557183873,0.1277631946005501,0.5015896658087075,-0.00786415712917654,-0.09953633209626951
2020-12-11,0.2764659248273701,0.05668700285573766,0.17872518856386976,0.39106741876769996,0.3206744671270002,0.4408193500961799,0.12675568327975703,0.4901073762311109,-0.009495500821295534,-0.09767484875456266
2020-12-14,0.29253649015063093,0.06610553704556317,0.20318800812100152,0.16396976723644507,0.29431178198513597,0.4340819317506858,0.11038798111620046,0.472962365783887,0.09043384378083942,-0.10218457047184176
2020-12-15,0.2969733990810977,0.06414674042999123,0.1545647397068989,0.1613632401588278,0.2856881138320582,0.3317588227966315,0.10219893744417456,0.4339205491431009,0.09522122529967425,-0.03711258556832614
2020-12-16,0.29151202142566385,0.052658618866986424,0.15798130890547024,0.16106870859247366,0.2996952047068254,0.32822793190566363,0.10371185961990446,0.419403593906636,0.09737594171012888,-0.03769274946480776
2020-12-17,0.29463345575364064,0.05457872244960662,0.12717850808496392,0.1553976579832527,0.2824731281122955,0.32295273037758015,0.13500497087145918,0.3554466878126184,0.10906302342631143,0.05842985067600241
2020-12-18,0.3055068567022083,0.06799639950104354,0.11344479110030097,0.07683092286519204,0.287945234005363,0.2606857634904121,0.07199099498305289,0.3529232750915187,0.06324257391537608,0.04320768856039987
2020-12-21,0.29107173522568014,0.017856914291145186,0.07304510560643881,0.044606655585344546,0.2626655218265215,0.23979572437438973,0.05246767921925867,0.3385773092012973,-0.0015991060104456815,-0.010002506575013217
2020-12-22,0.24249837674319422,0.017973573148543153,0.0897338506541168,0.10977564759937819,0.2408582826972094,0.20620635203046195,-0.019808878046442855,0.33768512575323806,0.014757090534551688,0.04039134748950286
2020-12-23,0.2241004279693823,0.05050912002041601,0.09477960683842808,0.09963583059981207,0.16404445934157952,0.20969272166454828,-0.03166489320554026,0.3083083248820211,0.03894750988122719,0.04296263724311981
2020-12-24,0.2147513471823083,0.05730781593929455,0.10021788851930671,0.09407168721969805,0.16936638951236807,0.19872738870013396,-0.040476118162804955,0.30800178546469964,0.04455476159999247,0.046658816042019116
2020-12-25,0.2042191369502994,0.04765018129652171,0.08225140863889016,0.08639267306744419,0.1559743008624452,0.16379427910279434,-0.054423252501863924,0.3051647341686772,0.04806563247470043,0.08238983455303145
2020-12-28,0.20745863617500312,0.04375960506350978,0.0701086369535163,0.08669129441219459,0.1343028204358336,0.10919289581983058,-0.051738026891431116,0.31912291766396433,0.047690791703470736,0.07501680427939485
2020-12-29,0.21142389641352052,0.04541521328948833,0.0783241489531939,0.09618816572707709,0.11682811107830032,0.11799324617803914,-0.05237938987173708,0.3222888601832752,0.03402317402376976,0.10872005498393784
2020-12-30,0.1999266982646245,0.04808505864389759,0.09662316925640294,0.09014936431987856,0.1293014118076008,0.1766858139693097,-0.057614036376596414,0.3277083305109867,0.033045010001632784,0.10506496650755064
2020-12-31,0.23120010816306627,0.05069223340691747,0.0815959281687388,0.08516564153282859,0.12541964262955865,0.14987325440446603,-0.05877281901036592,0.32677584603852655,0.03359089807882773,0.10556097171808466
2021-01-04,0.23256965411414973,0.0819911512785831,0.08493742615881093,0.08636723463268613,0.09142038679821472,0.13913882218461177,-0.062476834578453926,0.3062981724888704,0.0244786978213213,0.10275805643376648
2021-01-05,0.1285984720624642,0.016772407301107725,0.03558815017642997,0.09882519886607848,0.13086490807022982,0.13046680658692586,-0.10720460722529168,0.3129248619814597,-0.013135263862226939,0.0828884950073903
2021-01-06,0.16657571096639612,-0.0024658175798249597,0.037509591441198864,0.12605300715334689,0.1174175672543271,0.1266928249302122,-0.09031501737495984,0.3101422903669173,-0.019127291137701,0.08396144469414524
2021-01-07,0.1947957184052661,0.07707781510210049,0.05021552914556915,0.14982067017792705,0.14036058601558915,0.12729529271521262,-0.0802956559654418,0.3042946599984258,0.004790447004351601,0.08485978104751174
2021-01-08,0.1799671077145989,0.089828784552553,0.04190723564065625,0.15683753531969358,0.10392555093183103,0.14829384065927753,-0.1037116050006867,0.2823476095403406,0.022637827748853624,0.06966814412377094
2021-01-11,0.18874494017882276,0.12511858709661985,0.013406932202205374,0.0882930088110874,0.0940268742847016,0.1444494494406028,-0.09642237861282027,0.2676021349504592,0.015563293340050176,0.09591922283660699
2021-01-12,0.215548468258684,0.11363156339705041,0.034837329552935954,0.09604164320651862,0.08042267199664872,0.15690034973242248,-0.09171756954849948,0.25951649457200815,0.012884586891761501,0.09327102556371616
2021-01-13,0.2218481897678041,0.10396255084241345,0.0398800228597997,0.08063687727346898,0.068360338517629,0.16691380219452243,-0.0917171052624697,0.24373695026675926,0.04439305124226355,0.06984508619918497
2021-01-14,0.23429884162120196,0.13563903754065182,0.06385774058194424,0.09016786099703152,0.09189560752997894,0.1818624831062653,-0.08090119219348557,0.2542443047315713,0.05511004263880192,0.077002702273517
2021-01-15,0.16520654077532285,0.07093135305339043,0.052536873235147705,0.09322375342023712,0.13630977778386774,0.18637104724547904,-0.0851568661852098,0.2562843601597773,0.0478853145840689,0.07636974637204165
2021-01-18,0.15556229349018547,0.07279875803054267,0.04009718626507456,0.09569927165302289,0.12132956382034375,0.18280981829304016,-0.10126272057036594,0.24115733044391702,0.04476577001692134,0.06120328365531395
2021-01-19,0.12577654581849676,0.08767025968197459,0.052147783541876026,0.0935975037248144,0.19922648526122474,0.24881579675485405,-0.103088096755758,0.2658647296576801,0.06216082301983432,0.07562682514214605
2021-01-20,0.11542273113125143,0.08616586673562096,0.04964392620977751,0.09513826354252476,0.20587505457521646,0.25156974350325406,-0.09805812314316062,0.2675575978410768,0.06221948383676568,0.07654872540507178
2021-01-21,0.13867338660282544,0.1148676583257845,0.06942165312620954,0.09164258789375206,0.1941597698095533,0.24325217569448715,-0.08739678779312726,0.2645057780190034,0.07553603882301782,0.08618035435391097
2021-01-22,0.1358442336815969,0.1182282652053112,0.033232301297043215,0.10449613904959523,0.19686952280288725,0.24094189173864944,-0.08688683937637781,0.24825971210768827,0.0746905151987164,0.061647391876428884
2021-01-25,0.1343056479525991,0.08458579002877106,0.016390025623686796,0.10250543131306926,0.10196273655791127,0.1955917161191661,-0.12781218313575118,0.22104994934721078,0.12411455135250521,0.08050019020235309
2021-01-26,0.15057932333635468,0.10444631797040263,0.04505279774963456,0.11080488077206169,0.13807813236795685,0.22510404663982725,-0.1134210097252247,0.2697010668068544,0.13981196672789326,0.09793310445743791
2021-01-27,0.1286329680710601,0.1048439076347905,0.03808739280737822,0.10716368833061596,0.10823679374916921,0.22547597552638443,-0.11644411457142814,0.26279966815599215,0.13901516442370052,0.09590746182940815
2021-01-28,0.1356923757953848,0.10133094756368223,0.05105256029689867,0.09482528530976293,0.11316741332580199,0.22725441379301897,-0.11180601642540233,0.2884016322747317,0.1622663047796476,0.11101660471509964
2021-01-29,0.13166421841713527,0.0759108861514677,0.05837856754156302,0.10664233823535883,0.12551249101884626,0.21879072707389663,-0.12327497894205751,0.25828494348348674,0.11820014405071562,0.11611382359231537
2021-02-01,0.11530540748042585,0.08142202770118664,0.035767304988705555,0.09995692785772464,0.13236051219269215,0.20719557055754786,-0.09193534229393345,0.26858980762687884,0.10567397509164404,0.16413097516059444
2021-02-02,0.09813943362816589,0.07266792208025837,0.021063728150614774,0.10044957891590957,0.13141132341493816,0.22053973402906085,-0.1023590263159516,0.27500834237405286,0.10104905444458738,0.15479567961643925
2021-02-03,0.11368266927462692,0.057604307890940565,0.021815664278964527,0.09853255195229076,0.10052807115359919,0.20859610157820782,-0.10522442032843224,0.27389530433820986,0.10285434110151079,0.15516248254166212
2021-02-04,0.12571914626722558,0.05608455086716847,0.026601862582005066,0.09357037934909766,-0.0054664089827414115,0.13124689809574014,-0.10253224621887212,0.28506503394732585,0.11312113449249424,0.1665366539979701
2021-02-05,0.11518295524989333,0.06990058496495996,0.055312761508994196,0.06596618625332037,-0.00821178002441359,0.1155873988307916,-0.09739293537151077,0.2911142482367547,0.10942905930012212,0.1384344528288048
2021-02-08,0.09336827867914932,0.04888920596442097,0.03776307250271836,0.05414072592294586,-0.04185250003471262,0.09299466469452666,-0.1058455699340772,0.29250383401911734,0.09714941266986357,0.1298644622443453
2021-02-09,0.082952707771245,0.05173711355516884,0.033400008846450516,0.0475894716785196,0.02661233803319255,0.12319010459542855,-0.09414361058100432,0.32398132474160285,0.14902986689558292,0.14265032625264454
2021-02-10,0.04963075755305743,0.018585303847728323,0.04188996556740481,0.039489100756961354,0.10598315344866449,0.09750556636344376,-0.07085488262933795,0.3062195483101024,0.15465260992228608,0.1408190732079654
2021-02-18,0.018104817607319343,-0.00023644570152249198,0.008466152669896816,0.06907333861771701,0.17137301777116148,0.17759405817991344,-0.15510553288022297,0.3482877580015523,0.08768807218547711,0.07713778530860728
2021-02-19,0.023936420899379834,0.0013703001834417792,0.008889294798290447,0.047214150712804666,0.17445699614262364,0.1763515444560529,-0.1629107892677468,0.34931619552546656,0.078905311873071,0.07584596025063085
2021-02-22,0.0848671519308313,0.015848660941494022,0.04770850443278218,0.009842951487849527,0.2003541175471657,0.26846336372647445,-0.2468502755337416,0.3625021472110138,0.05150032625539742,0.007236800280591996
2021-02-23,0.08284538039256883,0.014888981468694213,0.05224819336053472,-0.02092657574174172,0.21179437497057968,0.286347922049019,-0.2984859338174361,0.3607140209267797,0.062151420767945685,0.015639508210805148
2021-02-24,0.14515670109115178,0.029085974025166918,0.07135431102662676,-0.001109372458381657,0.22089728861396601,0.29816610892040624,-0.26186705324490706,0.3676778421903751,0.06808230272683351,0.019811734124302788
2021-02-25,0.12467713867362157,0.025334630122303026,0.06991351756224712,0.00966847147062468,0.23013340381846356,0.2827951026810431,-0.27403650238891586,0.3651992393585946,0.059800820004216416,0.027093420543187866
2021-02-26,0.14894406507174185,0.04146859885585097,0.056520519887565165,0.09166894476632094,0.23292874606880512,0.2797017568772808,-0.24874507084075193,0.363629687590155,0.07937637942168316,0.024699766528736074
2021-03-01,0.14256056040423906,0.016468344503328434,0.06087848557845174,0.07962191736900011,0.24336965838764552,0.2723841185422561,-0.2466108660144563,0.3484374343654464,0.06511738598941454,0.01748913541660552
2021-03-02,0.15002352932649005,-0.0035630864019818593,0.05877741168349879,0.09917316002253299,0.19558612967035674,0.28613043143857186,-0.2459953423151672,0.3274794369006207,0.07508199024032977,0.01801541552060286
2021-03-03,0.195906332153747,-0.025520887022896375,0.08601367652076025,0.12992900459986043,0.18864071867573348,0.3011872041245282,-0.2191341369678143,0.3193935200503767,0.07091774938603948,0.031859522829306465
2021-03-04,0.2039833909629027,-0.00636039446891177,0.08986374139807071,0.12881189145309307,0.24200693316100896,0.3040046412305453,-0.19042293068865834,0.3222073807692618,0.09408504197831143,0.037151295840924504
2021-03-05,0.1968536231587856,-0.024303230046605482,0.09881228117151972,0.1150489221172539,0.24706650379403644,0.3027242949591983,-0.19066732680105877,0.3216955923489072,0.0954354402847612,0.07438507071638589
2021-03-08,0.24448774507675156,0.0058685119219407346,0.16630877605482172,0.11769568070322378,0.2621267210812726,0.3639096799905541,-0.167296333260546,0.33908855544213706,0.10556242537274457,0.09202569513811441
2021-03-09,0.26365045095695366,0.043378834897767435,0.15659973060208887,0.08835848080329066,0.26608301071038315,0.3690410341289562,-0.16506741834492683,0.34416390710193223,0.10739974988232603,0.0825482247642069
2021-03-10,0.2721353744086939,0.035767350558741494,0.16212907236243537,0.08359737431479257,0.2588988797436657,0.3737378556275547,-0.16654787406605856,0.3345624467257699,0.11106232388336056,0.07867353808615193
2021-03-11,0.3069888087299993,0.00301597369905722,0.15482821592066953,0.11048002817485494,0.23557956096690089,0.366651363726553,-0.14284494940753434,0.3400125942697704,0.09483974405530243,0.08547284705593178
2021-03-12,0.296426165842154,-0.012473137011132306,0.14522061127398317,0.12081532760686109,0.23916017152889193,0.3705231237586062,-0.14814424798176315,0.34933070407870537,0.08156490399352032,0.07918484014239768
2021-03-15,0.29746697934292876,-0.017808861610579416,0.15823644019005004,0.1192664782563961,0.25961240718019923,0.3824530477305101,-0.16787584856976673,0.37155472211719487,0.029157371197805815,0.05034395010624582
2021-03-16,0.30570070346536204,-0.003089018459227556,0.151974186689085,0.20671218050947146,0.2630638570095809,0.37947943238928983,-0.178917518251222,0.37265833788083635,0.00710475975015101,0.06888209907777165
2021-03-17,0.2985137220607242,-0.005960435970178806,0.17148624446682045,0.21078803449983244,0.26734535083328737,0.41812800564920155,-0.17772399214955784,0.37370105286577265,0.001902326882089315,0.050123205018188025
2021-03-18,0.30621888033416705,0.005239164742125253,0.1743344070342664,0.21003050748908964,0.2631680706176027,0.4198706248874777,-0.1804265884046661,0.37901643352510167,-0.0023490991507252833,0.04898829063285886
2021-03-19,0.3321713633597479,0.07954727999032242,0.2071534265379926,0.2274645430608156,0.2886584806131064,0.4381289639118043,-0.17576381425875867,0.40228890256603694,0.0159933544048876,-0.0002505394640936808
2021-03-22,0.3117016353859384,0.06610379573641523,0.21444665912381036,0.2839123471992306,0.2881329048439456,0.439791069903373,-0.1664640833285354,0.4038178750738279,0.03220720828917583,-0.014004817963908938
2021-03-23,0.31068651002892383,0.07702752317823973,0.22260187425901043,0.28509923285957667,0.2909784854805883,0.4449155795450938,-0.1664188868759016,0.39264478943912895,0.06174997975172767,0.00023133721311121
2021-03-24,0.32761023497580744,0.10523170715776267,0.22099357991993882,0.2684635432670802,0.2906986519051025,0.4540516130933898,-0.13984467185306998,0.395143504846677,0.09026145276445725,-0.01777051532784924
2021-03-25,0.3360085128744641,0.08522061562406541,0.20951951364128432,0.2451249224019626,0.32266493226333715,0.45297963652890805,-0.13946967497598864,0.4096013796461275,0.08907883685669907,-0.01045161641017993
2021-03-26,0.3390603468390359,0.09332621421242172,0.21417516673140116,0.24508835309631707,0.3366076363620733,0.4708489323592067,-0.13710540509863783,0.4469527954239965,0.08750189835432305,-0.01157811853581789
2021-03-29,0.33415341990645736,0.10125506348139406,0.22573347031759616,0.15721506926732343,0.33261599516039314,0.49692501789273213,-0.0908151185273225,0.44246024216656793,0.0036867240032952856,-0.06909407012746094
